Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2019_Human	TNF signaling pathway	14/110	0.008829691291857202	0.1112281702158761	0	0	2.193380376344086	10.3738890925488	JUN;EDN1;VCAM1;PIK3R1;TRAF1;TNF;CXCL5;SOCS3;CXCL10;CASP3;IL1B;IRF1;CCL5;CCL2
KEGG_2019_Human	PI3K-Akt signaling pathway	34/354	0.008944922779598427	0.1112281702158761	0	0	1.6047233606557376	7.568949241476075	CSF3R;FLT1;PRKAA2;LAMA1;FLT4;TNC;PDGFA;PIK3R1;EGFR;GYS2;VTN;CCND2;FGF8;ERBB3;PDGFC;NTF3;CHAD;KDR;SPP1;JAK2;YWHAH;LAMB3;PRKCA;OSMR;PRLR;YWHAZ;COL4A1;RPS6KB2;IL2RB;ITGA8;FGFR4;IL7R;SGK2;TLR2
KEGG_2019_Human	Protein digestion and absorption	12/90	0.010330459038653308	0.12025648959743547	0	0	2.312399355877617	10.573812707422789	SLC15A1;MME;MEP1B;KCNE3;SLC7A9;COL4A1;KCNQ1;COL5A3;COL12A1;SLC3A1;SLC16A10;SLC38A2
KEGG_2019_Human	Adipocytokine signaling pathway	10/69	0.010511930908866738	0.12025648959743547	0	0	2.546051555943103	11.597887066498725	SOCS3;PRKAA2;ACSL1;STAT3;ACSL4;CD36;JAK2;TNF;ACACB;PPARGC1A
KEGG_2019_Human	Glycine, serine and threonine metabolism	7/40	0.011301861637939248	0.12432047801733173	0	0	3.183179023596024	14.269516156214829	ALAS2;SDS;CTH;PGAM2;PIPOX;AGXT;GNMT
KEGG_2019_Human	Cholesterol metabolism	8/50	0.011930411720780548	0.12637399082011988	0	0	2.8592830390583197	12.662805382273733	SCARB1;MYLIP;SOAT1;OSBPL5;PCSK9;LCAT;CD36;PLTP
KEGG_2019_Human	Toll-like receptor signaling pathway	13/104	0.013117841168811574	0.13149541096245002	0	0	2.147461724415794	9.306631083065314	JUN;STAT1;PIK3R1;TNF;CXCL10;IL1B;CCL5;CCL4;IRF7;SPP1;CCL3;LBP;TLR2
KEGG_2019_Human	Propanoate metabolism	6/32	0.01333345076192675	0.13149541096245002	0	0	3.4615384615384617	14.94512067610588	EHHADH;DBT;ECHDC1;ACADM;ACACB;ACAT2
KEGG_2019_Human	Amoebiasis	12/96	0.016753790882806933	0.15971947308275938	0	0	2.1465378421900163	8.777473842780529	LAMB3;PRKCB;COL4A1;LAMA1;CASP3;IL1B;CTSG;PRKCA;ADCY1;PIK3R1;TNF;TLR2
KEGG_2019_Human	Prion diseases	6/35	0.02037256734650304	0.1879533632612861	0	0	3.1029509283819627	12.081544299640186	C1QB;C1QA;CASP12;CCL5;IL1B;FYN
KEGG_2019_Human	Glutathione metabolism	8/56	0.02272882842620844	0.20097445816924026	0	0	2.5010700909577315	9.464352317632912	GSTM2;GSTM1;MGST3;IDH1;GSTA2;SMS;GPX7;PGD
KEGG_2019_Human	Starch and sucrose metabolism	6/36	0.023189360557989258	0.20097445816924026	0	0	2.9993589743589744	11.289772246342125	GYS2;UGP2;GBE1;HK2;GCK;HK1
KEGG_2019_Human	Pathways in cancer	45/530	0.02396554027663049	0.2015924858563624	0	0	1.401422322273669	5.228900504222981	CSF3R;LAMA1;FLT4;MGST3;CUL2;PDGFA;ADCY1;PIK3R1;ETS1;CSF2RA;EGFR;FOXO1;GNAI1;RASSF1;FGF8;EDNRB;CCND2;CASP3;PMAIP1;JAK2;IL13RA1;STAT5A;FZD3;GSTM2;JUN;EDN1;GSTM1;LAMB3;PRKCB;STAT1;TPM3;STAT3;PRKCA;TRAF1;AGT;TGFBR2;BMP2;COL4A1;GSTA2;IL2RB;RPS6KB2;PPARG;FGFR4;IL7R;NFE2L2
KEGG_2019_Human	Dilated cardiomyopathy (DCM)	11/91	0.02679962759830345	0.2189912426604225	0	0	2.0648230088495576	7.473352851979692	SGCD;ACTC1;TPM4;TPM3;CACNA2D1;MYL2;ITGA8;ADCY1;CACNA1S;TNF;AGT
KEGG_2019_Human	Proteoglycans in cancer	20/201	0.027681283177723358	0.2199124163563578	0	0	1.6623834809316154	5.962967537494341	FZD3;PRKCB;CAV2;STAT3;PRKCA;ITPR3;PIK3R1;TNF;EGFR;DCN;PPP1CB;VTN;ERBB3;CASP3;RPS6KB2;KDR;PDCD4;FLNB;CD44;TLR2
KEGG_2019_Human	Chemokine signaling pathway	19/190	0.02991284724978277	0.2312182246875101	0	0	1.6711650922177237	5.864899105271245	CCL22;PRKCB;STAT1;STAT3;PIK3R1;ADCY1;CXCL5;GNAI1;CXCL16;CXCL10;CCL7;CXCR3;CCL5;CCL4;CCL3;CCL2;CCR5;JAK2;CCR4
KEGG_2019_Human	ECM-receptor interaction	10/82	0.032013971109457764	0.2409472562448663	0	0	2.0848963915684173	7.175343715896446	VTN;LAMB3;COL4A1;LAMA1;CHAD;TNC;ITGA8;SPP1;CD36;CD44
KEGG_2019_Human	Phenylalanine, tyrosine and tryptophan biosynthesis	2/5	0.03459144269928404	0.25367057979474955	0	0	9.980298189563364	33.575209658511646	GOT1;TAT
KEGG_2019_Human	Salmonella infection	10/86	0.04246124498475843	0.3035979016410228	0	0	1.974741919106448	6.238532596278644	JUN;ARPC2;ARPC1B;IL1B;CCL4;CCL3;FLNB;LBP;PFN1;PFN2
KEGG_2019_Human	Pertussis	9/76	0.04768903476802845	0.329725376871396	0	0	2.015356950188815	6.132839598604679	C1QB;C1QA;JUN;CASP3;IL1B;IRF1;TNF;CXCL5;GNAI1
KEGG_2019_Human	Insulin signaling pathway	14/137	0.048626767947684266	0.329725376871396	0	0	1.7094282717020717	5.168595046403564	PRKAA2;PIK3R1;ACACB;FOXO1;HK2;GCK;HK1;PPP1CB;GYS2;SOCS3;SOCS1;FASN;RPS6KB2;PPARGC1A
KEGG_2019_Human	Hepatitis B	16/163	0.05020168354213229	0.329725376871396	0	0	1.6352027079006075	4.8920469234944415	STAT5A;JUN;PCNA;PRKCB;STAT1;STAT3;PRKCA;PIK3R1;TNF;YWHAZ;TGFBR2;CASP12;CASP3;IRF7;JAK2;TLR2
KEGG_2019_Human	Renin-angiotensin system	4/23	0.05247296119306752	0.329725376871396	0	0	3.1540210526315784	9.296342271690301	ENPEP;MME;CTSG;AGT
KEGG_2019_Human	Non-small cell lung cancer	8/66	0.053438102588146366	0.329725376871396	0	0	2.0687441191121936	6.059829934049826	STAT5A;RASSF1;PRKCB;STAT3;PRKCA;PIK3R1;FHIT;EGFR
KEGG_2019_Human	Cardiac muscle contraction	9/78	0.0547332343324196	0.329725376871396	0	0	1.956731272917758	5.6848604105844025	ACTC1;TPM4;TPM3;CACNA2D1;MYL2;COX7A2;CACNA1S;COX7C;COX7A1
KEGG_2019_Human	Carbohydrate digestion and absorption	6/44	0.05525631348030775	0.329725376871396	0	0	2.3669028340080973	6.854012548676839	PRKCB;PIK3R1;SLC5A1;SLC37A4;HK2;HK1
KEGG_2019_Human	Osteoclast differentiation	13/127	0.055338524789604916	0.329725376871396	0	0	1.712088440278779	4.95527353873654	JUN;STAT1;NCF4;PIK3R1;TNF;TGFBR2;RELB;SOCS3;SOCS1;IL1B;BLNK;PPARG;FYN
KEGG_2019_Human	Rheumatoid arthritis	10/91	0.058502932741882216	0.3414660972281288	0	0	1.8523480608153704	5.258220417776523	JUN;FLT1;IL1B;CCL5;CCL3;CCL2;ATP6V1E1;TNF;CXCL5;TLR2
KEGG_2019_Human	Glycolysis / Gluconeogenesis	8/68	0.061758675990313275	0.35059219558426163	0	0	1.9995719636169076	5.567849746735394	PGAM2;GALM;ENO1;DLAT;ENO3;HK2;GCK;HK1
KEGG_2019_Human	Hepatitis C	15/155	0.06251818872306764	0.35059219558426163	0	0	1.6089588377723971	4.460512957768203	SCARB1;STAT1;MX1;STAT3;PIK3R1;TNF;YWHAZ;EGFR;SOCS3;CXCL10;CLDN15;CASP3;CLDN7;IRF7;YWHAH
KEGG_2019_Human	IL-17 signaling pathway	10/93	0.06589427184298187	0.3572625940175765	0	0	1.8075194669352648	4.9159174962980785	CXCL10;JUN;MMP13;CCL7;CASP3;IL1B;CCL2;TNF;CXCL5;S100A8
KEGG_2019_Human	Renin secretion	8/69	0.06620600518507537	0.3572625940175765	0	0	1.9666868405125908	5.339523516200488	EDN1;CLCA2;CLCA1;ITPR3;CACNA1S;GNAI1;AGT;CTSB
KEGG_2019_Human	Cysteine and methionine metabolism	6/47	0.07193095835554894	0.3740409834488545	0	0	2.1933630393996246	5.773037967434528	AHCY;SDS;GOT1;TAT;CTH;SMS
KEGG_2019_Human	Ether lipid metabolism	6/47	0.07193095835554894	0.3740409834488545	0	0	2.1933630393996246	5.773037967434528	UGT8;GAL3ST1;ENPP2;PLA2G6;PLA2G7;PAFAH1B1
KEGG_2019_Human	NF-kappa B signaling pathway	10/95	0.07385729833408207	0.3771997736347763	0	0	1.7648004539436353	4.598400150189867	VCAM1;PRKCB;IL1B;CCL4;BLNK;LBP;TRAF1;TNF;CARD11;RELB
KEGG_2019_Human	MAPK signaling pathway	25/295	0.07760904785814493	0.3846984710443603	0	0	1.3919778199680557	3.5579945036294163	FLT1;FLT4;PDGFA;IL1RAP;TNF;EGFR;RELB;FGF8;DUSP10;ERBB3;CASP3;STMN1;PDGFC;NTF3;KDR;FLNB;CACNA1S;JUN;PRKCB;CACNA2D1;PRKCA;TGFBR2;DDIT3;IL1B;FGFR4
KEGG_2019_Human	Valine, leucine and isoleucine degradation	6/48	0.07806381656434402	0.3846984710443603	0	0	2.141025641025641	5.4601048781495525	EHHADH;DBT;AOX1;ACADM;ACAT2;AACS
KEGG_2019_Human	African trypanosomiasis	5/37	0.07938619722451813	0.3846984710443603	0	0	2.341122898318655	5.931072773661149	VCAM1;PRKCB;IL1B;PRKCA;TNF
KEGG_2019_Human	Bile secretion	8/72	0.0807059729463693	0.3846984710443603	0	0	1.8741974317817012	4.7172475297376115	ABCC3;SCARB1;AQP8;AQP9;EPHX1;ADCY1;SLC5A1;ABCG2
KEGG_2019_Human	Malaria	6/49	0.08448158181604051	0.39609397376045213	0	0	2.0911225402504474	5.167627472122537	VCAM1;IL1B;CCL2;CD36;TNF;TLR2
KEGG_2019_Human	Vibrio cholerae infection	6/50	0.09118156781284538	0.4137808401582415	0	0	2.043487762237762	4.893953970209157	ARF1;KCNQ1;PRKCA;KDELR2;ATP6V1E1;TJP2
KEGG_2019_Human	Leishmaniasis	8/74	0.0913383190838878	0.4137808401582415	0	0	1.817209008220244	4.348917111809639	JUN;PRKCB;STAT1;IL1B;NCF4;JAK2;TNF;TLR2
KEGG_2019_Human	Leukocyte transendothelial migration	11/112	0.09259431388156453	0.4137808401582415	0	0	1.6336633663366336	3.8873469784459513	VCAM1;CLDN15;PRKCB;MYL2;TXK;NCF4;CLDN7;PRKCA;PIK3R1;GNAI1;JAM3
KEGG_2019_Human	Toxoplasmosis	11/113	0.09709571221901654	0.4272211337636728	0	0	1.6175602984556654	3.7722445365047834	SOCS1;LAMB3;LAMA1;STAT1;CASP3;STAT3;CCR5;JAK2;TNF;GNAI1;TLR2
KEGG_2019_Human	Sulfur metabolism	2/9	0.10545795619475352	0.4569844768439318	0	0	4.276357827476039	9.619422859686065	ETHE1;PAPSS1
KEGG_2019_Human	TGF-beta signaling pathway	9/90	0.11073323800023613	0.4690737113893516	0	0	1.6657742079428826	3.66575474645378	BMP2;RBL1;RPS6KB2;BMP8B;TNF;LTBP1;HAMP;DCN;TGFBR2
KEGG_2019_Human	Central carbon metabolism in cancer	7/65	0.11152801529537028	0.4690737113893516	0	0	1.8086994994884276	3.96734520394988	IDH1;PGAM2;PIK3R1;HK2;EGFR;GCK;HK1
KEGG_2019_Human	Apoptosis	13/143	0.11387763701548285	0.47201455342649395	0	0	1.5000805801772763	3.259121220818042	JUN;ITPR3;PIK3R1;TRAF1;TNF;CASP12;DDIT3;CASP3;PMAIP1;BIRC6;CTSD;CTSB;BOK
KEGG_2019_Human	Nicotinate and nicotinamide metabolism	4/30	0.11564608819076005	0.4724968746079625	0	0	2.3040000000000003	4.970236528343882	NT5E;NNMT;AOX1;NUDT12
KEGG_2019_Human	Influenza A	15/171	0.11837034076645625	0.4768157388620632	0	0	1.4426957223567394	3.0786219089187323	FDPS;JUN;PRKCB;STAT1;MX1;PRKCA;PIK3R1;TNF;SOCS3;CXCL10;IL1B;CCL5;IRF7;CCL2;JAK2
KEGG_2019_Human	Complement and coagulation cascades	8/79	0.12124449281748335	0.4816100686916701	0	0	1.6887843917437209	3.5632441597512505	C1QB;PROCR;C1QA;VTN;CFH;SERPINE1;ITGAX;F5
KEGG_2019_Human	Adrenergic signaling in cardiomyocytes	13/145	0.12307033910972108	0.4821659861010991	0	0	1.4771933680072278	3.094718960234735	TPM4;TPM3;CACNA2D1;CREM;PRKCA;ADCY1;GNAI1;AGT;PPP1CB;ACTC1;MYL2;KCNQ1;CACNA1S
KEGG_2019_Human	Regulation of actin cytoskeleton	18/214	0.12553727011778065	0.4851845845092604	0	0	1.3782940360610263	2.8601704407093917	ARPC1B;PDGFA;PIK3R1;BAIAP2;EGFR;ENAH;PPP1CB;FGF8;ABI2;ARPC2;MYL2;SPATA13;PDGFC;ITGAX;ITGA8;PFN1;FGFR4;PFN2
KEGG_2019_Human	Legionellosis	6/55	0.12876750090001554	0.4910334034320594	0	0	1.834478021978022	3.7602154907267176	ARF1;CASP3;IL1B;EEF1A2;TNF;TLR2
KEGG_2019_Human	AMPK signaling pathway	11/120	0.13216589299797368	0.4973611236502694	0	0	1.513111959080945	3.0620807077348635	GYS2;PFKFB1;PRKAA2;FASN;RPS6KB2;PPARG;PIK3R1;CD36;ACACB;PPARGC1A;FOXO1
KEGG_2019_Human	Fatty acid degradation	5/44	0.13946296439559114	0.5119734187042236	0	0	1.9202028289298103	3.7827154703594417	ACSL1;EHHADH;ACSL4;ACADM;ACAT2
KEGG_2019_Human	Drug metabolism	10/108	0.139629114192061	0.5119734187042236	0	0	1.5296279283417549	3.011478778836169	GSTM2;GSTM1;MGST3;GSTA2;NME2;AOX1;FMO2;TK1;FMO3;MPO
KEGG_2019_Human	Non-alcoholic fatty liver disease (NAFLD)	13/149	0.14268075760967314	0.5165404642578041	0	0	1.4334384035644878	2.791113292776041	XBP1;JUN;PRKAA2;NDUFA5;COX7A2;PIK3R1;TNF;COX7A1;COX7C;SOCS3;DDIT3;CASP3;IL1B
KEGG_2019_Human	ABC transporters	5/45	0.1493300121672669	0.5218476229153866	0	0	1.8720976781425143	3.5599745336335804	ABCC3;ABCD3;DEFB1;ABCC9;ABCG2
KEGG_2019_Human	Base excision repair	4/33	0.14962064712958634	0.5218476229153866	0	0	2.0653241379310345	3.9233975576025935	POLE4;PCNA;POLE;UNG
KEGG_2019_Human	Fructose and mannose metabolism	4/33	0.14962064712958634	0.5218476229153866	0	0	2.0653241379310345	3.9233975576025935	PFKFB1;HK2;KHK;HK1
KEGG_2019_Human	Hematopoietic cell lineage	9/97	0.15413546627840286	0.5311173898267857	0	0	1.5326944140197152	2.8660211683341696	CD2;CSF3R;MME;IL1B;CD36;IL7R;TNF;CSF2RA;CD44
KEGG_2019_Human	Measles	12/138	0.1570410856178048	0.5346875057939544	0	0	1.4278046162104132	2.6432201774856647	STAT5A;JUN;CCND2;STAT1;CASP3;IL1B;MX1;STAT3;IL2RB;IRF7;PIK3R1;TLR2
KEGG_2019_Human	ErbB signaling pathway	8/85	0.16307098488351515	0.5409635860072172	0	0	1.5566905005107252	2.82316669737027	STAT5A;JUN;ERBB3;PRKCB;RPS6KB2;PRKCA;PIK3R1;EGFR
KEGG_2019_Human	Lysine degradation	6/59	0.16337537380920356	0.5409635860072172	0	0	1.6956640058055152	3.0720426507163823	TMLHE;EHHADH;NSD1;PIPOX;AASS;ACAT2
KEGG_2019_Human	Cholinergic synapse	10/112	0.1645588530861115	0.5409635860072172	0	0	1.469327280751529	2.651381981622883	PRKCB;KCNQ1;PRKCA;ITPR3;FYN;PIK3R1;CACNA1S;ADCY1;JAK2;GNAI1
KEGG_2019_Human	Human cytomegalovirus infection	18/225	0.1724116821563896	0.5603379670082662	0	0	1.3042774729140283	2.2927504514569166	PRKCB;STAT3;PRKCA;ITPR3;PIK3R1;ADCY1;TNF;GNAI1;EGFR;IL1B;CASP3;CCL5;CCL4;RPS6KB2;CCL3;CCL2;CCR5;B2M
KEGG_2019_Human	Inflammatory mediator regulation of TRP channels	9/100	0.1749576343088662	0.5622234091273678	0	0	1.4819277108433735	2.583313315129799	PPP1CB;PRKCB;IL1B;PRKCA;ITPR3;IL1RAP;PIK3R1;ADCY1;PLA2G6
KEGG_2019_Human	Purine metabolism	11/129	0.1859351102195576	0.5785328243075761	0	0	1.3970301484925751	2.3503041982315795	NT5E;PDE6H;AK1;PDE4B;NME2;ADCY1;ALLC;FHIT;PAICS;DCK;PAPSS1
KEGG_2019_Human	Gap junction	8/88	0.18619004715580945	0.5785328243075761	0	0	1.4980738362760837	2.51824319512198	PRKCB;PDGFC;PDGFA;PRKCA;ITPR3;ADCY1;EGFR;GNAI1
KEGG_2019_Human	DNA replication	4/36	0.18687599486457224	0.5785328243075761	0	0	1.8714	3.1389179548873285	POLE4;POLA1;PCNA;POLE
KEGG_2019_Human	Transcriptional misregulation in cancer	15/186	0.19080679016288835	0.5785328243075761	0	0	1.3150814890333178	2.178424507649444	FLT1;BCL11B;FUS;IGFBP3;LMO2;PDGFA;TRAF1;MPO;KLF3;FOXO1;TGFBR2;CCND2;DDIT3;IL2RB;PPARG
KEGG_2019_Human	Arginine and proline metabolism	5/49	0.1915044538608598	0.5785328243075761	0	0	1.7015430526239173	2.812385587483419	GOT1;P4HA1;SMS;CKB;PRODH
KEGG_2019_Human	Relaxin signaling pathway	11/130	0.19246101169003535	0.5785328243075761	0	0	1.3852160333159813	2.282644423206761	JUN;EDN1;EDNRB;MMP13;COL4A1;PRKCA;PIK3R1;ADCY1;EGFR;GNAI1;TGFBR2
KEGG_2019_Human	GABAergic synapse	8/89	0.1941928361312144	0.5785328243075761	0	0	1.4794998315597567	2.4247576192785187	GABBR1;PRKCB;PRKCA;ADCY1;CACNA1S;GLUL;SLC38A2;GNAI1
KEGG_2019_Human	Glucagon signaling pathway	9/103	0.1969864208949567	0.5808053234634806	0	0	1.4344014355293515	2.3303579516961497	GYS2;PFKFB1;PRKAA2;PGAM2;ITPR3;ACACB;PPARGC1A;FOXO1;GCK
KEGG_2019_Human	Primary immunodeficiency	4/37	0.19990506338823855	0.5833964094799615	0	0	1.8145939393939396	2.9213378432359023	BLNK;IL7R;AICDA;UNG
KEGG_2019_Human	Hippo signaling pathway	13/160	0.20451196359136947	0.5850970043212748	0	0	1.3253904301446606	2.1035653276203834	FZD3;SERPINE1;BMP8B;CSNK1E;MPP5;YWHAZ;NKD1;TGFBR2;PPP1CB;RASSF1;BMP2;CCND2;YWHAH
KEGG_2019_Human	C-type lectin receptor signaling pathway	9/104	0.20457937214030586	0.5850970043212748	0	0	1.419226379201015	2.252027355481472	JUN;CCL22;STAT1;IL1B;IRF1;ITPR3;PIK3R1;TNF;RELB
KEGG_2019_Human	Phospholipase D signaling pathway	12/148	0.2184045262113332	0.6153672963240273	0	0	1.322108553566354	2.0114642971109093	ARF1;PDGFC;PDGFA;PRKCA;FYN;PIK3R1;AVPR1A;ADCY1;AGPAT2;EGFR;AGT;AGPAT4
KEGG_2019_Human	Parathyroid hormone synthesis, secretion and action	9/106	0.2201149328707022	0.6153672963240273	0	0	1.3898149298223823	2.1036314479692666	SLC34A2;MMP13;PRKCB;PDE4B;PRKCA;ITPR3;ADCY1;EGFR;GNAI1
KEGG_2019_Human	Inflammatory bowel disease (IBD)	6/65	0.22161829203277905	0.6153672963240273	0	0	1.5227346805736637	2.2944547623651563	JUN;STAT1;IL1B;STAT3;TNF;TLR2
KEGG_2019_Human	Pyruvate metabolism	4/39	0.22672244893282906	0.6211609897211737	0	0	1.71072	2.5387575802715268	ME2;DLAT;ACACB;ACAT2
KEGG_2019_Human	Th17 cell differentiation	9/107	0.2280486151074239	0.6211609897211737	0	0	1.3755593803786574	2.033346990916029	STAT5A;JUN;STAT1;IL1B;STAT3;IL2RB;IL1RAP;JAK2;TGFBR2
KEGG_2019_Human	Epithelial cell signaling in Helicobacter pylori infection	6/68	0.25300737227136644	0.6758415470171601	0	0	1.4488213399503722	1.991168268631049	JUN;CASP3;CCL5;ATP6V1E1;EGFR;JAM3
KEGG_2019_Human	Fat digestion and absorption	4/41	0.25437834426055433	0.6758415470171601	0	0	1.6180756756756758	2.2150365027061985	SCARB1;CD36;AGPAT2;ACAT2
KEGG_2019_Human	Butanoate metabolism	3/28	0.2552128918806059	0.6758415470171601	0	0	1.795779376498801	2.4524190567014075	EHHADH;ACAT2;AACS
KEGG_2019_Human	Pathogenic Escherichia coli infection	5/55	0.26123081024016664	0.6792001066244333	0	0	1.4968775020016012	2.00933490994228	ARPC2;ARPC1B;PRKCA;FYN;YWHAZ
KEGG_2019_Human	Regulation of lipolysis in adipocytes	5/55	0.26123081024016664	0.6792001066244333	0	0	1.4968775020016012	2.00933490994228	ADCY1;PIK3R1;MGLL;GNAI1;PTGS1
KEGG_2019_Human	Tryptophan metabolism	4/42	0.2684565069475546	0.6876675819615207	0	0	1.5754105263157894	2.071769391786108	TDO2;EHHADH;AOX1;ACAT2
KEGG_2019_Human	Tight junction	13/170	0.2692963957331829	0.6876675819615207	0	0	1.2403034331261515	1.627206989094374	JUN;PCNA;PRKAA2;CGN;MPP5;MYH2;CLDN15;MYL2;CLDN7;SYNPO;TJP3;JAM3;TJP2
KEGG_2019_Human	Pancreatic secretion	8/98	0.27181667114102265	0.6879607782861281	0	0	1.3309077938291423	1.7336770164593995	PRKCB;KCNQ1;CLCA2;CLCA1;PRKCA;ITPR3;RAB27B;ADCY1
